,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,매출액변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,Label,Code
11,Daekyo,일반서비스,2021,Q4,0.08190186864560411,0.07980626225565557,-0.0038837145079229085,0.08161269623960132,41.28424797059991,-0.08139897084990468,-0.39588449698320494,-0.3934892612589902,-0.044159770560903144,-0.17920209001842435,-0.10039993807285569,019680
11,Hansum,섬유·의류,2021,Q4,-0.03889035052353296,-0.036410326141273375,-0.4984033151997438,0.037569712461138605,-0.4980014828114543,0.01113146039932239,-0.17470217724810921,-0.2997278385754121,0.010751193110090318,-0.09358322360815197,-0.08078187799417502,020000
11,Iljin_Materials,전기·전자,2021,Q4,-0.04433281990197102,-0.03037707076647367,0.23465415811655121,-2.6306918779602984,0.6765054808594895,0.5105553497860846,-0.2968258854736625,-0.0876687689151312,-0.1603649745370892,0.0,0.3304388754347333,020150
11,Coway,일반서비스,2021,Q4,-0.054468638943588,-0.059935875936261374,-0.08198699216114602,0.04085069936940999,-0.07814084791547904,0.019231148872842635,-0.30862808474283043,-0.17700010212946027,-0.06324751534618867,0.07942998427617187,0.025610602662209665,021240
11,Lotte_Shopping,유통,2021,Q4,0.03782790417271609,0.036983506094502294,0.02070266596886594,0.059326980898378734,2.7756389011890326,-0.02665629701460326,-0.26708536911507297,-0.49536598290046174,0.033919802719365566,0.8763929867129825,-0.13590258797990082,023530
11,Korea_Electric_Terminal,전기·전자,2021,Q4,-0.005334311989761309,-0.005393209042485747,-0.07539881632321421,-0.05352566057168118,0.25907101368114704,-0.17194532171539267,-0.47918143455450335,-0.6913278744609628,-0.005145030126023631,-0.4791814345545031,0.02530204422557241,025540
11,Namhae_Chemical,화학,2021,Q4,-0.02670446664265458,-0.03236732022855593,-0.17815101994535532,0.19923487171692844,4.561090763913345,0.19269393204436366,-0.36168532129657294,-0.3864502173372957,0.0,-0.12903071277812805,-0.08919839786107657,025860
11,Samsung_Engineering,일반서비스,2021,Q4,-0.007886876803329113,-0.05507780101301929,-0.4827240487450759,0.16520337744319735,0.48927068005835506,0.15270366105099153,-0.4611339875788263,-1.0024177548638282,-0.07881060711959531,-0.7423761516754683,-0.08149595537602539,028050
12,Samsung_C&T,유통,2021,Q4,-0.023222929395562586,-0.033380157616963446,-0.2079036808361745,-0.009293098592861648,2.209937875177098,-0.006013949166373059,-0.36721505177048686,-0.6111542783077892,-0.029320672162691075,-0.030511448806485486,-0.015205723868402576,028260
12,Sindoh,전기·전자,2021,Q4,-0.00614599682972905,-0.008650399917021323,0.13407692279439287,0.32036727892796024,0.8157789403679803,0.02775828065578837,-0.18105512334921414,-0.27101370985353057,0.02617120542609319,-0.002058651711921433,0.033427433098087725,029530
12,Cheil_Worldwide,일반서비스,2021,Q4,-0.0026574838961159752,-0.0014701417902929226,-0.172430466255999,0.16489745294566327,0.39869773904664585,-0.02173427839395449,-0.7397611416891854,-1.0281354770571038,0.04933075148296573,-0.2461346893237617,0.006843965572591212,030000
11,KT_Corp,통신,2021,Q4,-0.020132334947359665,-0.015743085163529624,-0.0010225727028825293,0.007918962715688482,0.6450402889691581,0.11105504824391182,-0.2294493603788097,-0.46064111549684195,-0.024258417176279412,-0.7429793202295858,-0.04073012219032794,030200
11,LG_Uplus,통신,2021,Q4,-0.002553566720076672,-0.007023817742492167,-0.03641866613775768,-0.05813237610684219,0.471687418729833,0.06950437291655848,-0.27700586153635687,-0.5371231029210288,-0.030219458363566876,-1.318971406069219,-0.08297981024714013,032640
11,Sejong_Industrial,운송장비·부품,2021,Q4,-0.01950132830058604,-0.02369566347861185,-0.1605854737587562,0.39943783000429767,1.108316460362712,0.3207768477975738,-0.30784909894887713,-0.4731052663885733,0.003956406217795583,-0.03790843404244182,-0.26381271853348853,033530
11,KT&G,음식료·담배,2021,Q4,0.031182599268850142,-0.11917923978283862,0.08499124754089415,0.4523208600093468,0.43015143779312404,0.047983123596381336,-0.18162563364956963,-0.6418017673616561,-0.01923450902987467,-0.1815495922639807,-0.008911523019746282,033780
11,Muhak,음식료·담배,2021,Q4,0.008249421438959237,-0.005164414900025838,-0.15645561512493766,0.37901553633428753,1.7818710864100609,0.3099415313865038,-0.642505498612777,-0.5697919242283622,0.0,-1.3528000484239038,-0.22057924942541438,033920
11,Doosan_Heavy_Industries,기계·장비,2021,Q4,-0.014386146605174455,0.3666234234929642,-0.15681278669608267,0.2691239774952042,1.682432202004871,-0.06138733987083418,-0.3037968575051373,-0.38584671692757744,-0.08532386219977495,-0.7435612647103109,0.05200935828481919,034020
11,SBS_Media,오락·문화,2021,Q4,-0.0046682268721731646,-0.006034988992842827,0.12293430985291254,0.2327135397230482,1.073948342115224,0.38319511283680663,-0.22012334188792493,-0.2423015120068095,0.597318833488194,-0.1566998465456264,-0.13134833342522356,034120
11,LG_Display,전기·전자,2021,Q4,0.0020617346438369655,0.0034803604249922238,-0.1670554839575069,-0.12419108382756794,0.35576528259455087,-0.1437718858283053,-0.3586413884806303,-0.563493715251155,-0.029930884159879767,0.0,0.31500298430000334,034220
11,SK_Holdings,기타금융,2021,Q4,-0.006695981575865817,-0.020690072776678115,-0.23760868298556925,0.03903922046968877,-0.3353441405078934,0.03457038191119072,-0.5301628907307707,-0.7838414224154036,-0.07584973953558438,-0.13157480077759431,-0.039464483976219294,034730
11,Kangwon_Land,오락·문화,2021,Q4,-0.0011819409737092723,-0.0012050554610960607,0.012152805201621764,0.25684943248450687,1.8235346111769712,0.14897759290500096,-0.7868781464147316,-1.1021853021782646,-0.10556318932509745,-0.23140739620450823,-0.14572520438788308,035250
11,NAVER_Corp,IT 서비스,2021,Q4,-0.05117232871151778,-0.04334435386205371,-0.08583797270347837,-0.18588136712418368,-0.026880977263931127,0.014127480611279636,-0.2799091216877818,-0.18410304939979705,-0.020466285378943683,-0.1565845556473311,-0.012374321036999744,035420
11,Korea_Gas_Corporation,전기·가스,2021,Q4,-0.12567948093569958,-0.11880204726759236,-0.8110087466858107,0.04717492838429205,5.1590504867713705,0.40432599982135214,-2.731923587901503,-2.9219494087802134,0.3919381115873076,-1.1017562277431567,-0.18540478710025268,036460
11,NCSOFT,IT 서비스,2021,Q4,-0.047383658737151446,-0.037293079692474196,-0.5679129207031273,0.047040630715138865,-0.2233316466841062,-0.18052554212472427,-0.028616640470656263,-0.0295368601876016,-0.03748639245658092,-0.18203542583998145,0.0709314941767102,036570
11,Farmsco,음식료·담배,2021,Q4,0.087795866152382,0.1194695274933596,-0.11535577019500076,-0.0004477458358578268,1.393151341036404,-0.03404639645491189,-0.4394692795417803,-0.42854131626677106,-0.08636303465466044,-0.21576662559648185,-0.004262500425179134,036580
11,Daewoo_Shipbuilding_&_Marine_Engineering,운송장비·부품,2021,Q4,0.14292124995578803,-0.5279535145491285,-0.4098684732844682,0.2908825374795202,-38.53765819963684,-0.162687268097769,-0.013687040183558707,-0.4915176507164829,-0.16668973697984768,-0.304115674240786,-0.11678466484926354,042660
11,Doosan_Infracore,기계·장비,2021,Q4,-1.5476269662934419,-0.7698440666195963,-0.13619067644626104,0.33184385081002976,0.3110973380437554,0.0,-0.8544218596335911,-0.930729648781232,-0.9746223584908311,-2.4317928018836015,-0.05099269360541857,042670
11,Hanmi_Semiconductor,기계·장비,2021,Q4,-0.08324201679206777,-0.10524345681171754,-0.11550884390122618,0.5483856287501492,-0.16774701485489873,-0.015258253824652554,-0.02729239469382172,-0.4988925319138502,-0.04438581075606329,-0.06778056631163554,0.23040750534611282,042700
11,Daewoo_E&C,건설,2021,Q4,-0.025627976236517025,-0.18281012084347847,-0.19631501976151755,0.03245748061238962,-1.6275208743355738,-0.06717621206400388,-0.34471913321255765,-0.7493783369327731,0.00802081534478083,-0.1281168256865739,-0.11896512236464317,047040
11,Daewoo_International,유통,2021,Q4,-0.00495205009497468,-0.00823593028188463,-0.011540739653547183,0.028054410034421884,0.22121557632413424,0.10291909213525398,-0.19865436172855477,-0.2421556607415778,0.06858147859912544,0.9942154887119671,-0.05316236182504054,047050
11,Korea_Aerospace_Industries,운송장비·부품,2021,Q4,0.01287143510480293,0.02436147326928295,-0.7954641991882856,0.02895691884551621,2.650246166844692,0.0950721274661148,-0.29064544162795514,-0.628922997174193,-1.537105443553683,0.0,0.00269497299570892,047810
11,Dongwon_F&B,음식료·담배,2021,Q4,-0.00555891526061747,-0.08244059918061941,0.2295301145871005,0.26288306870965505,0.7815967423127265,-0.018686025658470842,0.15482398260591634,-0.4677821024342055,-0.223528741888523,0.0,-0.040160146678874395,049770
11,KEPCO_KPS,건설,2021,Q4,0.0016418876503792035,0.0016547264950451668,-0.22051762034981914,0.06494711609369375,0.9422390075648499,-0.01795282623411963,-0.30896156620576143,-0.3346804941298964,0.06108933972279584,0.0,0.026506309170831514,051600
11,LG_Household & Health Care,화학,2021,Q4,-0.0039405151043754305,-0.004209211298271898,0.22248963626233764,0.08189103463898573,0.5539086255220108,-0.15873495282207262,-0.3034779551381259,-0.3274831984786333,-0.03845989680376549,0.06373453750462821,-0.16614065281380272,051900
11,LG_Chem,화학,2021,Q4,-0.007021481139144248,-0.00784319253304644,0.047284166917773485,-0.05267838290884774,0.5263878143133462,-0.0022337943312309982,-0.4176950762444285,-0.5501776569165595,-0.06472297398774618,0.3471784853681308,-0.1961458634203673,051910
11,KEPCO_E&C,일반서비스,2021,Q4,-0.03981339095597658,-0.03957903054726053,-1.1451337680033467,0.4835972262709479,3.012190599482866,0.05025425118307366,-0.3588519366241185,-0.6371130854452869,-0.060282818997293486,-0.17913403247660376,0.7569554482927696,052690
11,Halla_Holdings,기타금융,2021,Q4,-0.0035376114727965202,0.005671505293495582,0.04032204125374805,-0.20315010071456174,0.5157845585467873,0.21509415328111664,-0.3933425951414151,-0.3774764201379599,-0.052765193778882,-0.439440284972374,-0.16050816917084787,060980
11,Hyundai_Rotem,운송장비·부품,2021,Q4,0.07412157717517753,0.3658623865434648,-0.09705398099146212,0.0029636862393453978,-3.208004974816058,0.07973765126846208,-0.3847663043512757,-0.39131560036847324,0.029414172134798577,0.0,-0.1145168948776868,064350
12,S&T_Motiv,운송장비·부품,2021,Q4,-0.020613466386562473,-0.03345892748246104,-0.19666767066931135,0.05122161267891168,-0.06195755159291849,-0.19660109496832223,-0.2845142761974313,-0.602859699118715,-0.027006267118998117,0.28432706117127327,-0.047497244976356684,064960
11,LG_Electronics,전기·전자,2021,Q4,-0.002232242002494944,-0.0010021932348511786,0.09253183778049434,0.05969354647986047,3.8880416975246304,-0.13666316007024681,-0.22982435802240153,-0.452424290511799,-0.02298502054214535,-0.07234322652939307,0.112967298328524,066570
11,Huchems,화학,2021,Q4,-0.015602783848836177,-0.025483740692945567,-0.05260323022206004,-0.34339114775386825,-0.07146768688642857,0.3305330086725565,-0.4847330202522897,-1.1262088881112229,0.010793741062465001,-0.19591074966343225,-0.18001408623774054,069260
11,Daewoong_Pharmaceutical,제약,2021,Q4,-0.04706035954446253,-0.06405422154779505,-0.038661874435073074,0.324394472633865,-0.03284419774325409,-0.07548546976308436,-0.470108475264329,-0.42980828692620743,0.26696142404160506,0.3350141744711853,0.051962195931096175,069620
11,Hyundai_Department_Store,유통,2021,Q4,-0.0118357014377235,-0.015181721459773145,-0.1337693168625318,0.020632286049298565,-0.9395505425473354,8.545856010426511e-05,-0.2239416941159058,-0.4351765137053416,0.0728181718848192,-0.2878144739753752,-0.03840197206465078,069960
11,Kumho_Tire,화학,2021,Q4,-0.20616810315669376,0.10439848670695162,-0.053940768825714525,0.18511972245130137,0.8469694957216286,-0.22706976550787222,-0.20365432550531315,-0.5162020421983966,-0.11751098632820423,0.0,-0.13764718664135706,073240
11,Able_C&C,화학,2021,Q4,0.02518965961559383,0.13563250922909742,-0.2721855173115586,0.17096530144891553,-11.447021113353632,-0.1170290137287834,-0.6788838586329822,-0.708029009553433,0.11661699667998271,-0.9488696455734167,-0.18859267962989934,078520
11,GS_Holdings,기타금융,2021,Q4,-0.002156850770996588,-0.0032317014959366563,-0.12473875261247391,-0.2005205986884917,0.10500069261670586,0.04826340693735876,-0.9928219841659622,-1.3831748758934777,0.043925245830609416,-0.24965570196349196,-0.11386643815411686,078930
11,Hyundai_Livart,기타제조,2021,Q4,0.0008625031313922449,0.0011254013473385172,-0.05586655009416264,0.10265569715691159,0.5988527044548639,-0.0497805764202897,-0.21730719895901118,-0.42921391452144175,-0.22116675359636706,-0.026834706972317823,-0.1209200095826883,079430
11,Huvepharma,화학,2021,Q4,0.0310131111630233,0.057105226488258554,-0.0015416832661165891,-0.10665811133250958,-160.0227745985791,-0.028639629394411406,-0.6249285510889229,-0.8755716013254837,-0.25890180113025973,-0.3635329099714246,-0.13190792713777003,079980
11,Doosan_Engine,기계·장비,2021,Q4,0.0636900486602604,-0.2561290852824276,-0.6493963111895811,0.08839941750426539,0.6459510407402309,-0.0838232999983393,-0.4992071003929752,-1.122671066677341,-0.03709065232141584,0.13247710671814106,0.06378317419564,082740
11,Basic_House,섬유·의류,2021,Q4,0.20525007852962862,-0.7109417822355801,-0.612206847620494,0.07514384603582602,3.9779749355898146,0.17982046747321095,-0.48601431882472856,-0.5272056657855764,0.007227578675662816,0.0,-0.22609466629191496,084870
11,Hyundai_Glovis,운송·창고,2021,Q4,-0.04116793444229527,-0.04394783338048924,-0.09016788046108282,0.03518746937535533,-0.12186743384490972,-0.1136216000698717,-0.4332867942510257,-0.9318188740071787,-0.04656901142806036,0.0,0.025433486615805558,086280
11,Amorepacific,화학,2021,Q4,0.0032676931955386568,0.0032983135573898537,-0.0154103638525942,0.16529475429312246,0.5646515634180534,-0.20294680597443493,-0.29823569995808197,-0.47086541179493824,0.02174717450255681,0.36702650039531615,-0.040458657903206297,090430
11,LF_Corp,섬유·의류,2021,Q4,-0.026983845595980327,-0.035862976752960574,-0.5239947843123995,-0.21404505438564914,-6.714279062119515,-0.04517014562553924,-0.34462446179235084,-0.6442303479966569,0.04575718176150345,-0.33593497199861844,-0.022947144458985182,093050
11,Huvis,화학,2021,Q4,-0.022253978027121146,-0.03928106108571816,-0.06956367160041199,0.1608279969120151,0.18911372923632197,1.04023828904571,-0.3123193376639426,0.8093072979307414,0.3414596006036732,0.11627320847127998,0.11865206989826385,093370
11,SK_Innovation,화학,2021,Q4,0.011353009094811073,0.025946647854269367,0.024246969987033906,0.2999715077156022,2.4494115129119667,-0.020340251787331967,-0.1432209051214981,-0.2660071469602414,0.09481116651670485,-0.3424477243664952,-0.07979100430350082,096770
11,HHI_Heavy_Industries,건설,2021,Q4,-0.6567181342860209,-0.06415408651131282,-0.07458691964566189,-0.1929756004574914,12.408378245957865,0.25685800289313926,-0.460020503540848,-0.4350946700286116,0.0481057331128677,0.10010358943319642,-0.182634295296974,097230
11,CJ_CheilJedang,음식료·담배,2021,Q4,-0.009946747756716778,-0.014703272565955272,0.0935965469234743,-0.0038475484533599946,1.1691264971732442,-0.021945321715392666,-0.5495186719233527,-0.9729975628053138,-0.3573326222795794,-0.09244110818144424,-0.034545843208521915,097950
11,Poongsan,금속,2021,Q4,-0.03246092530092182,-0.052367116272658,-0.21615573537812138,-0.0065256785358494,0.1815110743539995,-0.043513949166373064,-0.46392712446996276,-0.8685808782341518,-0.03436241047912847,0.9509072631040886,-0.04412294885219337,103140
11,Korea_Steel,금속,2021,Q4,-0.027234763275095553,-0.1202197629927515,-0.08684799027569623,0.1025792347078468,0.1755649727631,0.05955635212487516,-0.34229897215001115,-0.3928801804616937,0.0,-3.090102703310219,-0.21108319309256518,104700
11,Hansea,섬유·의류,2021,Q4,-0.03753023720352999,-0.04219954617736654,-0.1267456850577433,0.06059794436753774,-0.12538278983442774,0.032836591049713384,-0.2123939678942155,-0.3295957674685699,-0.11929242350435376,-0.06429307683393337,-0.026021603830890857,105630
11,LG_Hausys,화학,2021,Q4,-0.0015418619988949445,-0.009414150191903836,-0.10364509246088183,0.16562917084842788,0.23069379749938712,-0.11450910205967686,-0.2641094193931228,-0.4199873355293675,-0.0052456747486282485,-0.1061402931922184,-0.20419154720537094,108670
11,Youngone_Corporation,유통,2021,Q4,0.0027257324670857397,-0.034114892298304555,0.0793060408529751,0.05401934355644056,0.24529555125562907,0.08138823267592418,-0.2847912437620488,-0.23767087165395573,0.07246463100421474,-0.24914338392324753,0.004285114464660501,111770
11,GKL,오락·문화,2021,Q4,0.05780295063297425,0.0663557937686815,0.1458066250085599,0.4297486700447518,-0.3225021929465688,0.06487679451848828,-0.23585227155584976,-0.6628885646601876,0.11004062928085057,0.0,-0.17239280922886255,114090
11,Lock_&_Lock,화학,2021,Q4,0.042623986523818824,0.12339857728141979,0.1360293666805914,0.384499997321297,1.0727206744942501,-0.07828344984343553,-0.17864211541318276,-0.139143575526133,0.21418027018137897,-0.6293970443096981,0.030938562467271318,115390
11,Kolon_Industries,화학,2021,Q4,-0.008044871518443575,0.02255162918446174,-0.21386336973821618,0.0772795472399892,0.821013183644075,0.31799658097160804,-0.37451244679056916,-0.6698480712733379,-0.023103926356060622,-0.5326330974309494,-0.268295896107511,120110
11,Hanmi_Pharmaceutical,제약,2021,Q4,0.0018473308680970746,-0.04228463067745358,-0.19815797023512838,0.05362171401512228,-0.17779285602955497,-0.09442359118253317,-0.4164478271252461,-0.6323172676131648,-0.04490844534321248,-0.25604223789208636,0.05545851107298187,128940
11,Emart,유통,2021,Q4,0.012815397890328706,0.008939562747616536,0.07542151125431007,-0.39829522939592366,0.5980934525854051,0.1140228155395093,-0.37780099452726423,-0.40058205839565253,-0.14247446947219755,0.8358889623520566,-0.057403526066204774,139480
11,Samyang_Foods,음식료·담배,2021,Q4,0.025041536035250056,0.06766135738501888,-0.06846611373403477,0.024292290913738968,4.1387873248019496,0.21109591379624465,-0.17202457191410914,-0.18378758953027097,0.0,-0.14931139943180405,-0.09347190213458084,145990
11,Hankook_Tire_&_Technology,화학,2021,Q4,0.0048860190969609585,0.008042663556946161,-0.0377135001709048,0.004256910765477517,-1.2531098468920532,-0.07916009951840576,-0.40902698999761067,-0.4452141023131131,0.0,-1.0097116292435588,-0.052516648238150485,161390
11,KOLMAR_Korea,화학,2021,Q4,-0.011766626524061241,-0.01919107464234049,-0.04636638118431757,0.1953474465645394,-0.8934417085915773,-0.1494973734639271,-0.37260668863672763,-0.6237843551896758,0.534316579966178,-0.01919153888864855,-0.06768452360747629,161890
11,Dong-A_ST,제약,2021,Q4,-0.0022831126597493423,0.023624151247031655,0.012788606387951318,0.16657022529519006,1.4177343411820615,-0.04373225950378491,-0.47979909565743006,-0.6239208970291585,0.19865544254087453,0.7818718270922957,-0.029405906837946683,170900
11,Jongkundang,제약,2021,Q4,0.008554990883948843,0.008281383512249052,-0.040779922732100626,0.06382126603753291,0.9733220561210216,-0.04091298867123734,-0.390913080062925,-0.7404148098355112,0.09514915886052444,-0.02731670215052029,-0.03735103024750505,185750
11,COSMAX,화학,2021,Q4,0.014619666587682434,0.0414407764284066,0.0031630382907424925,0.018243398668418176,0.0015264623833110003,0.029079633721327484,-0.5460784122984388,-0.8151545158697542,-0.042351102412099495,-0.03137267876696259,-0.27316490754187195,192820
