,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,자기주식수 변화율,Label,Code
16,풍산,2020,Q4,철강_소재,0.002890473616461803,0.0,0.08761126547916653,0.13205764233403983,0.057759513831975084,0.0,0.0,0.3254106019249555,103140
16,한국철강,2020,Q4,철강_소재,0.5291142771212916,0.0,0.06552381990289047,0.13205764233403983,0.0738255033557047,0.0,55.95406427221172,0.2676067463358327,104700
16,한세실업,2020,Q4,경기소비재,-0.019967335463775854,0.0,0.09733209660269426,0.13205764233403983,0.06993032853571579,0.0,0.0,0.2022770640390848,105630
16,LG하우시스,2020,Q4,건설,-0.0677625482199529,0.0,-0.020453093139701006,0.13205764233403983,-0.06205250596658707,0.0,0.0,0.3544996258492094,108670
16,영원무역,2020,Q4,경기소비재,0.15975872995186002,0.0,-0.24612730306122343,0.13205764233403983,-0.032258064516129004,0.0,0.0,0.1381964060898288,111770
16,GKL,2020,Q4,경기소비재,-0.06219961320055967,0.0,0.4219181378145551,0.13205764233403983,0.14526488366017776,0.0,0.0,-0.02324881930476117,114090
16,락앤락,2020,Q4,생활소비재,0.13136115489588035,0.0,-0.030967821177934285,0.13205764233403983,-0.011049723756906049,0.0,0.0,-0.07800188931645774,115390
16,코오롱인더,2020,Q4,에너지_화학,0.2577535134830793,0.0,0.047126903491289784,0.13205764233403983,-0.016564029749287057,0.22074722208170106,0.01532115229486064,0.0683215075414287,120110
16,한미약품,2020,Q4,헬스케어,-0.03156698280722092,0.0,-0.032778565158444906,0.13205764233403983,-0.022727272727272707,-0.13682454319893,0.14977110157367668,-0.033360489244546265,128940
16,이마트,2020,Q4,생활소비재,-0.13520213632923922,0.014885765940529705,0.016765564654286802,0.13205764233403983,0.03750000000000009,0.0,0.0,-0.16292130221505222,139480
16,삼양사,2020,Q4,생활소비재,-0.09960939668091251,0.0,0.09966849410070933,0.13205764233403983,0.02916541397007233,-0.12305905286113639,0.5059881215032442,0.09744476201886051,145990
16,한국타이어,2020,Q4,경기소비재,0.13000031882526544,0.0,0.005845489030754436,0.13205764233403983,0.03200000000000003,0.0,83.25567268179381,0.049108786205560404,161390
16,한국콜마,2020,Q4,생활소비재,-0.033008101997236555,0.0,0.04406009923874987,0.13205764233403983,0.37168141592920345,0.0,0.4116651123757824,-0.014782509804534032,161890
16,동아에스티,2020,Q4,헬스케어,-0.29242598531751146,0.0,-0.012696640880535792,0.13205764233403983,0.0608695652173914,-0.2935060375131928,0.0,0.02088670980673501,170900
16,종근당,2020,Q4,헬스케어,0.050608856185354684,0.0,0.13522569585491184,0.13205764233403983,0.007575757575757569,0.024118152941339677,0.24078943149389165,-0.18394322257951018,185750
16,코스맥스,2020,Q4,생활소비재,-0.04486514173414674,0.0,0.13871584773346846,0.13205764233403983,0.08031928863542559,0.0,0.10928489042675893,-0.009025001139176796,192820
